Barometer (on Android device),Engine kW (At the wheels),Intake Manifold Pressure,Trip Time(whilst moving),Turbo Boost & Vacuum Gauge,accelerometertotal,accelerometerx,accelerometery,accelerometerz,airtemperatureintake,baropressure,coolanttemp,hpwheels,kff1296,kff1297,kff1298,maf,rpm,speedgps,speedobd,throttlepos,time,torque,tripdistance,tripkpl,triplp100km,tripmpg,voltageobdadapter
999.2667847,,35,0,-9.282415219,-0.6,0.35,0.15,-0.11,34,99,83,,46.35802782,25.18771492,28.45425726,1.77,697,0,0,14.90196078,2024-06-26T07:23:34.309642605Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2747192,,35,0,-9.282415219,0.01,-0.04,0.99,0.12,34,99,83,,46.35802782,25.18771492,28.45425726,1.85,694.75,0,0,14.90196078,2024-06-26T07:23:39.334460756Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2672119,,35,0,-9.427452957,0.01,-0.05,0.99,0.09,34,100,84,,46.35802782,25.18771492,28.45425726,1.81,694.75,0,0,14.90196078,2024-06-26T07:23:44.333629536Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2608032,,34,0,-9.427452957,0.01,-0.19,0.99,-0.14,34,99,84,,46.35802782,25.18771492,28.45425726,1.81,702,0,0,14.90196078,2024-06-26T07:23:49.343119432Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2485352,,34,0,-9.427452957,0.01,-0.18,0.99,-0.21,34,99,84,,46.35802782,25.18771492,28.45425726,1.85,702.75,0,0,14.90196078,2024-06-26T07:23:54.35167633Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2116699,,34,0,-9.427452957,0,0.02,0.44,0.78,34,99,84,,46.35802782,25.18771492,28.45425726,1.73,703.5,0,0,14.90196078,2024-06-26T07:23:59.351880302Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2175293,,34,0,-9.572490695,0.15,-0.48,-0.04,0.95,34,100,84,,46.35802782,25.18771492,28.45425726,1.75,699,0,0,14.90196078,2024-06-26T07:24:04.34927968Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2103271,,34,0,-9.427452957,0.27,-0.3,0,1.13,34,99,84,,46.35802782,25.18771492,28.45425726,1.79,690.5,0,0,14.90196078,2024-06-26T07:24:09.369597981Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.1992188,,34,0,-9.572490695,0.02,0.03,0.22,0.89,34,100,84,,46.35802782,25.18771492,28.45425726,1.81,700.5,0,0,14.90196078,2024-06-26T07:24:14.35314935Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.1964111,,34,0,-9.572490695,0.06,0.26,0.06,0.93,34,100,84,,46.35802782,25.18771492,28.45425726,1.79,702.75,0,0,14.90196078,2024-06-26T07:24:19.356984838Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.1989136,,34,0,-9.427452957,0,0.08,0.15,0.88,34,99,84,,46.35802782,25.18771492,28.45425726,1.87,697.25,0,0,14.90196078,2024-06-26T07:24:24.379715455Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.1973877,,34,0,-9.427452957,0.01,0.45,0.18,0.78,34,99,84,,46.35802782,25.18771492,28.45425726,1.7,698.75,0,0,14.90196078,2024-06-26T07:24:29.367613031Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.1921997,,34,0,-9.572490695,0.02,0.35,0.35,0.79,34,100,84,,46.35802782,25.18771492,28.45425726,1.81,698,0,0,14.90196078,2024-06-26T07:24:34.371068811Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.1884766,,34,0,-9.572490695,0.01,0.12,0.42,0.81,34,100,84,,46.35802782,25.18771492,28.45425726,1.75,699,0,0,14.90196078,2024-06-26T07:24:39.402839388Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.1935425,,35,0,-9.427452957,0.02,0.12,0.48,0.79,34,100,84,,46.35802782,25.18771492,28.45425726,1.77,690.5,0,0,14.90196078,2024-06-26T07:24:44.387759864Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.199707,,34,0,-9.572490695,0,0.11,0.51,0.75,34,100,84,,46.35802782,25.18771492,28.45425726,1.73,705.75,0,0,14.90196078,2024-06-26T07:24:49.36274508Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.1902466,,34,0,-9.572490695,0,0.11,0.48,0.77,34,100,84,,46.35802782,25.18771492,28.45425726,1.81,695.5,0,0,14.90196078,2024-06-26T07:24:54.380288744Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.1899414,,35,0,-9.282415219,0.01,0.12,0.46,0.79,34,99,84,,46.35802782,25.18771492,28.45425726,1.75,706,0,0,14.90196078,2024-06-26T07:24:59.404515148Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.1879272,,34,0,-9.427452957,0.03,0.13,0.4,0.83,34,99,84,,46.35802782,25.18771492,28.45425726,1.77,699,0,0,14.90196078,2024-06-26T07:25:04.376234895Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.1847534,,33,0,-9.572490695,0.01,0.1,0.1,0.9,34,99,84,,46.35802782,25.18771492,28.45425726,1.81,696,0,0,14.90196078,2024-06-26T07:25:09.399809065Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.1948242,,33,0,-9.717528432,0.02,0.02,0.18,0.9,34,100,84,,46.35802782,25.18771492,28.45425726,1.83,701,0,0,14.90196078,2024-06-26T07:25:14.390669382Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.201355,,34,0,-9.572490695,-0.03,0.1,0.14,0.84,34,100,84,,46.35802782,25.18771492,28.45425726,1.79,701.25,0,0,14.90196078,2024-06-26T07:25:19.411609444Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.194397,,35,0,-9.427452957,0.04,0.06,0.14,0.93,34,100,84,,46.35802782,25.18771492,28.45425726,1.77,696.75,0,0,14.90196078,2024-06-26T07:25:24.41564083Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.1982422,,33,0,-9.572490695,0.01,0.04,0.1,0.9,34,99,84,,46.35802782,25.18771492,28.45425726,1.73,701,0,0,14.90196078,2024-06-26T07:25:29.395097757Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.1931152,,43,0,-8.267151054,0.03,0.05,0.15,0.91,34,100,84,,46.35802782,25.18771492,28.45425726,8.81,2890.5,0,0,23.1372549,2024-06-26T07:25:34.412541811Z,,,13.63902975,7.331835923,32.08126675,14.30000019
999.1809692,,33,0,-9.717528432,0.01,0.06,0.21,0.88,34,100,84,,46.35802782,25.18771492,28.45425726,12.81,4154.5,0,0,25.49019608,2024-06-26T07:25:39.425217053Z,,,13.63902975,7.331835923,32.08126675,14.30000019
999.197998,,34,0,-9.572490695,0,0.03,0.18,0.87,34,100,83,,46.35802782,25.18771492,28.45425726,9.87,3533.25,0,0,23.92156863,2024-06-26T07:25:44.430518435Z,,,13.63902975,7.331835923,32.08126675,14.30000019
999.1938477,,30,0,-10.00760391,0.07,-0.09,0.36,0.91,35,99,82,,46.35802782,25.18771492,28.45425726,10.98,4053,0,0,24.70588235,2024-06-26T07:25:49.417644894Z,,,13.63902975,7.331835923,32.08126675,14.30000019
999.1734009,,30,0,-10.15264165,0,0.1,0.58,0.71,35,100,82,,46.35802782,25.18771492,28.45425726,10.21,3902,0,0,24.31372549,2024-06-26T07:25:54.443080439Z,,,13.63902975,7.331835923,32.08126675,14.30000019
999.2015381,,30,0,-10.00760391,0.03,0.14,0.17,0.9,36,99,81,,46.35802782,25.18771492,28.45425726,10.14,3868,0,0,23.92156863,2024-06-26T07:25:59.473951701Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.175354,,35,0,-9.282415219,0.01,0.13,0.59,0.7,37,99,81,,46.35802782,25.18771492,28.45425726,12.5,3932.25,0,0,25.49019608,2024-06-26T07:26:04.434737441Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2036743,,29,0,-10.29767938,0.02,-0.03,0.35,0.85,37,100,81,,46.35802782,25.18771492,28.45425726,10.41,4090.75,0,0,24.31372549,2024-06-26T07:26:09.442931928Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2069702,,30,0,-10.15264165,0,-0.14,0.32,0.84,38,100,81,,46.35802782,25.18771492,28.45425726,11.34,4247.75,0,0,25.09803922,2024-06-26T07:26:14.458118965Z,,,13.63902975,7.331835923,32.08126675,14.30000019
999.2025757,,22,0,-11.31294355,0,-0.12,0.34,0.83,38,100,81,,46.35802782,25.18771492,28.45425726,3.34,2489.25,0,0,14.90196078,2024-06-26T07:26:19.451498706Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.1915283,,33,0,-9.572490695,0,0.09,0.35,0.83,39,99,82,,46.35802782,25.18771492,28.45425726,1.96,822.25,0,0,14.90196078,2024-06-26T07:26:24.456431449Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.1986694,,34,0,-9.427452957,0.01,0.43,0.57,0.61,39,99,82,,46.35802782,25.18771492,28.45425726,1.7,720.25,0,0,14.90196078,2024-06-26T07:26:29.443731151Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2539063,,35,0,-9.282415219,0,-0.46,-0.87,0.02,39,99,83,,46.35802782,25.18771492,28.45425726,1.73,688.5,0,0,14.90196078,2024-06-26T07:26:34.462368689Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2543335,,41,0,-8.55722653,0.08,-0.76,-0.72,-0.33,39,100,84,,46.35802782,25.18771492,28.45425726,5.62,2012.5,0,0,20.78431373,2024-06-26T07:26:39.462325064Z,,,13.63902975,7.331835923,32.08126675,14.30000019
999.2075806,,33,0,-9.717528432,0,-0.01,0.25,0.85,39,100,84,,46.35802782,25.18771492,28.45425726,9.46,3574.75,0,0,23.52941176,2024-06-26T07:26:44.526870951Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.204895,,31,0,-10.00760391,0.03,-0.1,0.21,0.9,39,100,84,,46.35802782,25.18771492,28.45425726,10.76,3900.75,0,0,24.31372549,2024-06-26T07:26:49.473816511Z,,,13.63902975,7.331835923,32.08126675,14.30000019
999.21698,,24,0,-11.02286807,-0.01,-0.16,0.19,0.85,40,100,84,,46.35802782,25.18771492,28.45425726,8.81,4070.25,0,0,23.1372549,2024-06-26T07:26:54.507846961Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2235718,,33,0,-9.717528432,0.01,-0.03,0.17,0.9,40,100,84,,46.35802782,25.18771492,28.45425726,12.58,4090.5,0,0,25.09803922,2024-06-26T07:26:59.566253878Z,,,13.63902975,7.331835923,32.08126675,14.30000019
999.2190552,,30,0,-10.15264165,-0.11,-0.3,0.58,0.49,41,100,84,,46.35802782,25.18771492,28.45425726,10.07,4035.75,0,0,24.31372549,2024-06-26T07:27:04.501767799Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.217041,,29,0,-10.29767938,0.02,0.19,0.38,0.83,41,100,84,,46.35802782,25.18771492,28.45425726,10.76,4105.25,0,0,24.31372549,2024-06-26T07:27:09.51118334Z,,,13.63902975,7.331835923,32.08126675,14.30000019
999.2102051,,18,0,-11.8930945,0.01,0.14,0.38,0.83,41,100,84,,46.35802782,25.18771492,28.45425726,7.87,3728.5,0,0,14.90196078,2024-06-26T07:27:14.504772772Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2207642,,34,0,-9.572490695,-0.01,-0.1,0.36,0.81,42,100,84,,46.35802782,25.18771492,28.45425726,1.96,836,0,0,14.90196078,2024-06-26T07:27:19.507806217Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2367554,,34,0,-9.427452957,0.01,-0.01,0.33,0.86,42,99,84,,46.35802782,25.18771492,28.45425726,1.68,724.5,0,0,14.90196078,2024-06-26T07:27:24.498924798Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2354126,,35,0,-9.427452957,0,-0.06,0.32,0.83,42,100,85,,46.35802782,25.18771492,28.45425726,1.7,695.75,0,0,14.90196078,2024-06-26T07:27:29.497900814Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2408447,,34,0,-9.572490695,0.24,-0.2,0.23,1.1,42,100,86,,46.35802782,25.18771492,28.45425726,1.77,691.25,0,0,14.90196078,2024-06-26T07:27:34.529386633Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2450562,,34,0,-9.572490695,0.02,0,0.37,0.85,42,100,86,,46.35802782,25.18771492,28.45425726,1.75,701.5,0,0,14.90196078,2024-06-26T07:27:39.505392589Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2318115,,34,0,-9.427452957,0.02,-0.03,0.09,0.91,41,99,87,,46.35802782,25.18771492,28.45425726,1.68,699,0,0,14.90196078,2024-06-26T07:27:44.532912516Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2459106,,33,0,-9.717528432,0.01,0.04,0.11,0.9,41,100,87,,46.35802782,25.18771492,28.45425726,1.75,705,0,0,14.90196078,2024-06-26T07:27:49.512927786Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2314453,,33,0,-9.717528432,0.03,0.06,0.1,0.92,41,100,87,,46.35802782,25.18771492,28.45425726,1.75,697.25,0,0,14.90196078,2024-06-26T07:27:54.558134819Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2355347,,34,0,-9.572490695,0.01,0.08,0.18,0.89,41,100,88,,46.35802782,25.18771492,28.45425726,1.64,686,0,0,14.90196078,2024-06-26T07:27:59.526849593Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2293091,,34,0,-9.572490695,0.04,-0.14,0.39,0.85,41,100,88,,46.35802782,25.18771492,28.45425726,1.64,701.75,0,0,14.90196078,2024-06-26T07:28:04.538267522Z,,,13.63902975,7.331835923,32.08126675,14.30000019
999.2280884,,34,0,-9.572490695,0,0,0.29,0.84,41,100,88,,46.35802782,25.18771492,28.45425726,1.7,706,0,0,14.90196078,2024-06-26T07:28:09.531655977Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2484741,,33,0,-9.717528432,0.02,-0.1,0.37,0.84,41,100,88,,46.35802782,25.18771492,28.45425726,1.66,707.25,0,0,14.90196078,2024-06-26T07:28:14.52583983Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2493286,,33,0,-9.717528432,-0.02,-0.18,0.4,0.77,41,100,88,,46.35802782,25.18771492,28.45425726,1.68,703.25,0,0,14.90196078,2024-06-26T07:28:19.539307949Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.255188,,34,0,-9.572490695,0,0.07,0.24,0.86,41,100,89,,46.35802782,25.18771492,28.45425726,1.73,701.5,0,0,14.90196078,2024-06-26T07:28:24.546445476Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2595825,,34,0,-9.427452957,0,0.01,0.21,0.87,41,99,89,,46.35802782,25.18771492,28.45425726,1.68,699.25,0,0,14.90196078,2024-06-26T07:28:29.584138958Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2507324,,34,0,-9.572490695,0.02,0,0.21,0.9,41,100,89,,46.35802782,25.18771492,28.45425726,1.62,709.25,0,0,14.90196078,2024-06-26T07:28:34.570424801Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2432251,,34,0,-9.572490695,-0.03,-0.14,0.41,0.75,41,100,89,,46.35802782,25.18771492,28.45425726,1.73,707.25,0,0,14.90196078,2024-06-26T07:28:39.565100305Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.24823,,33,0,-9.572490695,0.02,-0.03,0.25,0.89,41,99,89,,46.35802782,25.18771492,28.45425726,1.66,701.25,0,0,14.90196078,2024-06-26T07:28:44.555201868Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2439575,,41,0,-8.55722653,0.03,-0.01,0.4,0.84,41,100,89,,46.35802782,25.18771492,28.45425726,8.81,2628.25,0,0,23.1372549,2024-06-26T07:28:49.570593204Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2476196,,33,0,-9.572490695,0.01,0.05,0.41,0.81,41,99,89,,46.35802782,25.18771492,28.45425726,9.87,3723.75,0,0,23.92156863,2024-06-26T07:28:54.578898624Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2539063,,31,0,-10.00760391,0.02,0.04,0.39,0.84,42,100,88,,46.35802782,25.18771492,28.45425726,9.14,3644,0,0,23.52941176,2024-06-26T07:28:59.575054391Z,,,13.63902975,7.331835923,32.08126675,14.30000019
999.2548828,,31,0,-10.00760391,0.01,0.03,0.4,0.83,43,100,87,,46.35802782,25.18771492,28.45425726,9.33,3646.75,0,0,23.52941176,2024-06-26T07:29:04.58572978Z,,,13.63902975,7.331835923,32.08126675,14.30000019
999.2575073,,31,0,-10.00760391,0.03,0.03,0.44,0.82,43,100,87,,46.35802782,25.18771492,28.45425726,8.94,3602.75,0,0,23.1372549,2024-06-26T07:29:09.593710146Z,,,13.63902975,7.331835923,32.08126675,14.30000019
999.2635498,,33,0,-9.717528432,0.03,-0.11,0.29,0.89,44,100,87,,46.35802782,25.18771492,28.45425726,2.05,853.25,0,0,14.90196078,2024-06-26T07:29:14.59640334Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.269165,,33,0,-9.572490695,0.03,0.12,0.18,0.9,44,99,87,,46.35802782,25.18771492,28.45425726,1.7,723,0,0,14.90196078,2024-06-26T07:29:19.593537782Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2817383,,35,0,-9.282415219,0.03,-0.41,-0.28,0.8,44,99,87,,46.35802782,25.18771492,28.45425726,1.66,698.5,0,0,14.90196078,2024-06-26T07:29:24.631575747Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2539673,,35,0,-9.427452957,0,-0.01,-0.17,0.88,44,100,87,,46.35802782,25.18771492,28.45425726,1.75,698.25,0,0,14.90196078,2024-06-26T07:29:29.596028031Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2809448,,35,0,-9.427452957,0.18,1.15,-0.05,0.13,44,99,88,,46.35802782,25.18771492,28.45425726,1.7,706.25,0,0,14.90196078,2024-06-26T07:29:34.623338382Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2855225,,33,0,-9.717528432,-0.02,-0.39,0.88,-0.25,44,100,88,,46.35802782,25.18771492,28.45425726,1.75,704.5,0,0,14.90196078,2024-06-26T07:29:39.623554275Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2762451,,33,0,-9.717528432,0,-0.27,0.95,-0.16,44,100,88,,46.35802782,25.18771492,28.45425726,1.75,703.25,0,0,14.90196078,2024-06-26T07:29:44.653146949Z,,,13.63902975,7.331835923,32.08126675,13.5
999.2783203,,33,0,-9.717528432,0.01,-0.2,0.98,-0.03,44,100,88,,46.35802782,25.18771492,28.45425726,1.75,703.25,0,0,14.90196078,2024-06-26T07:29:49.642108754Z,,,13.63902975,7.331835923,32.08126675,13.39999962
999.2805176,,33,0,-9.717528432,-0.09,-0.18,0.87,-0.24,44,100,88,,46.35802782,25.18771492,28.45425726,1.75,703.25,0,0,14.90196078,2024-06-26T07:29:54.620433366Z,,,13.63902975,7.331835923,32.08126675,13.39999962
999.2580566,,33,0,-9.717528432,0.01,-0.17,0.99,-0.01,44,100,88,,46.35802782,25.18771492,28.45425726,1.75,703.25,0,0,14.90196078,2024-06-26T07:29:59.644611984Z,,,13.63902975,7.331835923,32.08126675,13.30000019
999.2658691,,34,0,-9.427452957,0.02,0,0.36,0.85,40,99,79,,46.35802782,25.18771492,28.45425726,1.81,706.5,0,0,14.90196078,2024-06-26T07:40:44.046812996Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2561646,,34,0,-9.427452957,0.01,-0.01,0.36,0.84,40,99,79,,46.35802782,25.18771492,28.45425726,1.73,704.5,0,0,14.90196078,2024-06-26T07:40:47.161976315Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2739258,,33,0,-9.572490695,0.01,0,0.37,0.84,40,99,79,,46.35802782,25.18771492,28.45425726,1.68,704.5,0,0,14.90196078,2024-06-26T07:40:52.202255274Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2654419,,33,0,-9.572490695,0.01,-0.01,0.36,0.84,40,99,80,,46.35802782,25.18771492,28.45425726,1.73,705.75,0,0,14.90196078,2024-06-26T07:40:57.157264266Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2501831,,34,0,-9.572490695,0.01,-0.01,0.36,0.85,40,100,80,,46.35802782,25.18771492,28.45425726,1.79,699.25,0,0,14.90196078,2024-06-26T07:41:02.13956638Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2515259,,33,0,-9.572490695,0.02,0,0.37,0.85,40,99,80,,46.35802782,25.18771492,28.45425726,1.75,699.25,0,0,14.90196078,2024-06-26T07:41:07.149038496Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2495117,,33,0,-9.572490695,0.01,0,0.36,0.84,40,99,81,,46.35802782,25.18771492,28.45425726,1.75,705,0,0,14.90196078,2024-06-26T07:41:12.151483091Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2578735,,34,0,-9.427452957,0.01,-0.01,0.36,0.84,39,99,81,,46.35802782,25.18771492,28.45425726,3.82,1551.5,0,0,19.21568627,2024-06-26T07:41:17.133395945Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.248291,,29,0,-10.15264165,0.02,-0.01,0.37,0.84,39,99,81,,46.35802782,25.18771492,28.45425726,2.32,863.25,0,0,14.90196078,2024-06-26T07:41:22.16828059Z,,,13.63902975,7.331835923,32.08126675,14
999.2406616,,32,0,-9.86256617,0.01,-0.01,0.37,0.84,39,100,82,,46.35802782,25.18771492,28.45425726,1.79,766.25,0,0,14.90196078,2024-06-26T07:41:27.1509264Z,,,13.63902975,7.331835923,32.08126675,14.10000038
999.2531128,,44,0,-7.977075579,0.02,0,0.36,0.85,39,100,82,,46.35802782,25.18771492,28.45425726,3.27,1067.25,0,0,18.03921569,2024-06-26T07:41:32.164966646Z,,,13.63902975,7.331835923,32.08126675,14.19999981
999.2608032,,39,0,-8.702264268,0.01,0,0.36,0.84,39,99,83,,46.35802782,25.18771492,28.45425726,5.85,2140,0,0,20.78431373,2024-06-26T07:41:37.173380882Z,,,13.63902975,7.331835923,32.08126675,14.19999981
